birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
351.0,,,,,,,,,,,,5687.0,5414.0,1.0,1343.0,1339.0,,,3247.0,0.0,1258.0,1252.0,6095.0,393.0,306.0,1940.0,1.0,,823.0,816.0,,6082.0,,,,,,,,,,,,,,,,,,,,,,,,
2615.0,,299.0,299.0,682.0,666.0,952.0,951.0,,,,,5871.0,5586.0,1.0,,,4.0,4.0,2882.0,0.0,,,6096.0,,,4795.0,1.0,,823.0,816.0,,6083.0,,,,3933.0,3857.0,,,,,,1752.0,1681.0,,,,,,,,,,2.0,,
2898.0,,,,,,,,,,,,5538.0,5269.0,0.0,,,,,3162.0,1.0,,,6097.0,,,4732.0,1.0,,922.0,915.0,,5948.0,,,,,,,,,,,,,,,,,,,,,,,,
2965.0,,,,,,,,,,,,5653.0,5381.0,0.0,,,6.0,2.0,3248.0,1.0,1258.0,1252.0,6098.0,,,4796.0,0.0,,945.0,938.0,,6084.0,,,,,,,,,,,,,,,,,,,,,,,,
2966.0,,300.0,300.0,421.0,410.0,953.0,952.0,,,,,5874.0,5589.0,1.0,1344.0,1340.0,10.0,9.0,2788.0,0.0,1289.0,1283.0,6099.0,66.0,60.0,1940.0,1.0,,925.0,918.0,,6053.0,,,,,,,,,,,,,,,,,,,,,,,,
2967.0,,,,,,,,,,,,5572.0,5303.0,1.0,,,,,2781.0,0.0,1258.0,1252.0,6100.0,,,4041.0,1.0,,391.0,389.0,,6085.0,,,,,,,,,,,,,,,,,,,,,,,,
2968.0,,,,,,,,,,,,83.0,82.0,1.0,1082.0,1079.0,20.0,15.0,3249.0,1.0,,,6101.0,,,1940.0,0.0,,946.0,939.0,,6086.0,,,,3934.0,3858.0,,,,,,1621.0,1555.0,,,,,,,,,,31.0,,
1427.0,,,,,,,,,,,,5877.0,5592.0,2.0,,,,,3189.0,1.0,,,6102.0,,,4797.0,1.0,,,,,6087.0,,,,3935.0,3859.0,,,,,,,,,,,,,,,,,,,
2969.0,,302.0,302.0,686.0,670.0,982.0,981.0,,,,,5540.0,5271.0,1.0,1286.0,1282.0,10.0,9.0,3250.0,0.0,505.0,502.0,6103.0,66.0,60.0,3976.0,0.0,,925.0,918.0,,6088.0,,,,3936.0,3860.0,,,,,,,,,,,,,,,,,,,
2970.0,,,,,,,,,,,,5878.0,5593.0,2.0,,,12.0,10.0,2747.0,0.0,,,6104.0,,,4798.0,0.0,,,,,6089.0,,,,,,,,,,,,,,,,,,,,,,,,
2971.0,,304.0,304.0,689.0,673.0,984.0,983.0,,,,,5541.0,5272.0,1.0,1299.0,1295.0,10.0,9.0,2797.0,0.0,1129.0,1123.0,6105.0,,,4064.0,1.0,,925.0,918.0,,6090.0,,,,3937.0,3861.0,91.0,,,628.0,616.0,727.0,27.0,,,,,,,,,,149.0,,
2520.0,,,,538.0,525.0,992.0,991.0,,,,,5884.0,5599.0,1.0,,,9.0,8.0,3229.0,1.0,1258.0,1252.0,6106.0,68.0,61.0,1940.0,1.0,,930.0,923.0,,6091.0,,,,,,,,,,,,,,,,,,,,,,,,
2972.0,,,,,,,,,,,,5611.0,5340.0,1.0,,,,,3251.0,1.0,1258.0,1252.0,6107.0,,,3281.0,1.0,,,,,6092.0,,,,,,,,,,,,,,,,,,,,,,,,
336.0,,,,,,,,,,,,5541.0,5272.0,2.0,,,10.0,9.0,3252.0,0.0,1290.0,1284.0,6108.0,53.0,48.0,4799.0,1.0,,925.0,918.0,,6093.0,,,,,,,,,,,,,,,,,,,,,,,,
267.0,,255.0,255.0,92.0,88.0,797.0,797.0,,,,,5888.0,5603.0,1.0,1084.0,1081.0,9.0,8.0,3253.0,1.0,,,6109.0,,,1916.0,1.0,,922.0,915.0,,6094.0,,,,3938.0,3862.0,,,,,,,,,,,,,,,,,,,
2525.0,,306.0,306.0,690.0,674.0,994.0,993.0,,,,,5891.0,5606.0,1.0,1057.0,1054.0,10.0,9.0,3254.0,0.0,1258.0,1252.0,6110.0,30.0,26.0,4699.0,0.0,,930.0,923.0,,6095.0,,,,,,,,,,,,,,,,,,,,,,,,
2973.0,,,,695.0,679.0,,,,,,,5538.0,5269.0,0.0,,,6.0,2.0,3216.0,0.0,1284.0,1278.0,6111.0,68.0,61.0,4800.0,0.0,,922.0,915.0,,6096.0,,,,,,,,,,,,,,,,,,,,,,,,
2974.0,,,,,,,,,,,,5893.0,5608.0,2.0,1345.0,1341.0,1.0,1.0,3255.0,1.0,1258.0,1252.0,6112.0,,,4801.0,1.0,,391.0,389.0,,6097.0,,,,,,,,,,,,,,,,,,,,,,,,
217.0,,,,,,,,,,,,5895.0,5610.0,1.0,,,0.0,0.0,3256.0,1.0,1259.0,1253.0,6113.0,30.0,26.0,3960.0,0.0,,391.0,389.0,,6098.0,,,,,,,,,,,,,,,,,,,,,,,,
2975.0,,,,,,,,,,,,5899.0,5613.0,2.0,,,4.0,4.0,3257.0,0.0,1258.0,1252.0,6114.0,2.0,2.0,4771.0,1.0,,933.0,926.0,,6099.0,,,,,,,,,,,,,,,,,,,,,,,,
2976.0,,,,,,,,,,,,,,,,,,,3258.0,0.0,,,6115.0,,,4802.0,1.0,,,,,6100.0,,,,,,,,,,,,,,,,,,,,,,,,
2615.0,,309.0,309.0,626.0,611.0,997.0,996.0,,,,,5540.0,5271.0,1.0,1360.0,1356.0,9.0,8.0,3259.0,0.0,501.0,498.0,6116.0,,,4803.0,1.0,,930.0,923.0,,6101.0,,,,,,,,,,,,,,,,,,,,,,,,
373.0,,,,,,,,,,,,5906.0,5620.0,1.0,,,0.0,0.0,2762.0,1.0,,,6117.0,,,1870.0,1.0,,922.0,915.0,,6102.0,,,,,,,,,,,,,,,,,,,,,,,,
2977.0,,,,,,,,,,,,5542.0,5273.0,0.0,,,4.0,4.0,3167.0,0.0,1258.0,1252.0,6118.0,66.0,60.0,4804.0,1.0,,920.0,913.0,,6103.0,,,,,,,,,,,,,,,,,,,,,,,,
2721.0,,311.0,311.0,681.0,665.0,998.0,997.0,,,,,5645.0,5373.0,1.0,1372.0,1368.0,9.0,8.0,3260.0,0.0,1258.0,1252.0,6119.0,68.0,61.0,4805.0,1.0,,922.0,915.0,,6104.0,,,,,,,,,,,,,,,,,,,,,,,,
2978.0,,,,521.0,509.0,,,,,,,5541.0,5272.0,1.0,,,0.0,0.0,3261.0,0.0,1291.0,1285.0,6120.0,386.0,300.0,4806.0,1.0,,925.0,918.0,,6105.0,,,,,,,,,,,,,,,,,,,,,,,,
1936.0,,,,,,,,,,,,5724.0,5449.0,1.0,1081.0,1078.0,4.0,4.0,3262.0,1.0,1152.0,1146.0,6121.0,53.0,48.0,4807.0,1.0,,391.0,389.0,,6106.0,,,,3939.0,3863.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5611.0,5340.0,1.0,,,0.0,0.0,2819.0,0.0,1258.0,1252.0,6122.0,2.0,2.0,1940.0,1.0,,391.0,389.0,,6107.0,,,,,,,,,,,,,,,,,,,,,,,,
1047.0,,,,681.0,665.0,,,,,,,5911.0,5625.0,1.0,,,,,3263.0,0.0,1292.0,1286.0,6123.0,17.0,11.0,4808.0,1.0,,57.0,57.0,,6108.0,,,,,,,,,,,,,,,,,,,,,,,,
955.0,,,,,,,,,,,,5632.0,5355.0,1.0,,,4.0,4.0,2833.0,0.0,1258.0,1252.0,6124.0,227.0,178.0,4072.0,1.0,,391.0,389.0,,6109.0,,,,2122.0,2086.0,,,,572.0,561.0,,,,,,,,,,,,2.0,,
2979.0,,,,614.0,599.0,,,,,,,5547.0,5278.0,1.0,1390.0,1386.0,,,3264.0,1.0,1258.0,1252.0,6125.0,66.0,60.0,4809.0,1.0,,922.0,915.0,,6110.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3265.0,0.0,,,6126.0,,,4810.0,1.0,,,,,6111.0,,,,,,,,,,,,,,,,,,,,,,,,
2980.0,,312.0,312.0,698.0,274.0,999.0,998.0,543.0,504.0,,,5736.0,5461.0,1.0,1057.0,1054.0,9.0,8.0,2720.0,0.0,1293.0,1287.0,6127.0,0.0,0.0,4811.0,1.0,,82.0,82.0,,6112.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,699.0,682.0,,,,,,,5541.0,5272.0,2.0,,,10.0,9.0,3266.0,0.0,121.0,121.0,6128.0,62.0,56.0,4812.0,0.0,,925.0,918.0,,6113.0,,,,,,,,,,,,,,,,,,,,,,,,
,,313.0,313.0,671.0,655.0,1000.0,999.0,,,,,5541.0,5272.0,2.0,1391.0,1387.0,4.0,4.0,1506.0,0.0,1294.0,1288.0,6129.0,,,4813.0,1.0,,947.0,940.0,,6114.0,,,,3940.0,3809.0,,,,,,,,,,,,,,,,,,,
465.0,,,,,,,,,,,,5922.0,5635.0,1.0,,,,,2878.0,1.0,1137.0,1131.0,6130.0,,,4714.0,1.0,,391.0,389.0,,6115.0,,,,,,,,,,,,,,,,,,,,,,,,
1046.0,,,,,,,,,,,,4748.0,4523.0,0.0,1392.0,1388.0,4.0,4.0,3267.0,0.0,1258.0,1252.0,6131.0,,,4731.0,1.0,,,,,6116.0,,,,,,,,,,,,,,,,,,,,,,,,
679.0,,,,617.0,602.0,,,,,,,5538.0,5269.0,0.0,,,,,3268.0,1.0,,,6132.0,,,1940.0,1.0,,922.0,915.0,,6117.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,3624.0,3455.0,1.0,,,,,3269.0,0.0,,,6133.0,,,4814.0,1.0,,,,,6118.0,,,,3941.0,3864.0,,,,,,,,,,,,,,,,,,,
2914.0,,,,,,,,44.0,44.0,,,5083.0,4833.0,1.0,1081.0,1078.0,1.0,1.0,3270.0,1.0,1258.0,1252.0,6134.0,,,4815.0,0.0,,948.0,941.0,44.0,6119.0,,,,,,,,,,,,,,,,,,,,,,,,
66.0,,,,,,,,,,,,5929.0,5642.0,0.0,,,21.0,17.0,3271.0,1.0,529.0,526.0,6135.0,,,4816.0,1.0,,9.0,9.0,,6120.0,,,,3943.0,3866.0,5.0,,,629.0,561.0,,,,,,,,,,,,2.0,,
2981.0,,,,,,,,,,,,5601.0,5330.0,0.0,1084.0,1081.0,4.0,4.0,3209.0,0.0,,,6136.0,,,1870.0,1.0,,922.0,915.0,,6121.0,,,,,,,,,,,,,,,,,,,,,,,,
1531.0,,,,,,,,,,,,5539.0,5270.0,0.0,,,7.0,6.0,3272.0,0.0,,,6137.0,,,3901.0,1.0,,922.0,915.0,,6122.0,,,,,,,,,,,,,,,,,,,,,,,,
2325.0,,,,,,,,,,,,,,,,,,,2739.0,0.0,,,6138.0,,,4817.0,1.0,,,,,6123.0,,,,,,,,,,,,,,,,,,,,,,,,
2982.0,,239.0,239.0,617.0,602.0,763.0,763.0,,,,,5559.0,5290.0,1.0,,,,,3273.0,1.0,1258.0,1252.0,6139.0,68.0,61.0,4818.0,1.0,,920.0,913.0,,6124.0,,,,,,,,,,,,,,,,,,,,,,,,
2983.0,,,,,,,,,,,,,,,,,,,3274.0,0.0,,,6140.0,,,4819.0,1.0,,922.0,915.0,,6125.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5930.0,5643.0,0.0,,,,,3275.0,0.0,1259.0,1253.0,6141.0,,,1870.0,0.0,,,,,6126.0,,,,,,,,,,,,,,,,,,,,,,,,
2896.0,,,,,,,,,,,,5685.0,5412.0,0.0,,,4.0,4.0,3276.0,0.0,,,6142.0,,,4820.0,1.0,,,,,6127.0,,,,,,,,,,,,,,,,,,,,,,,,
574.0,,,,521.0,509.0,,,,,,,5541.0,5272.0,2.0,,,9.0,8.0,3277.0,0.0,1295.0,1289.0,6143.0,2.0,2.0,4821.0,1.0,,925.0,918.0,,6128.0,,,,,,,,,,,,,,,,,,,,,,,,
656.0,,238.0,238.0,616.0,601.0,762.0,762.0,,,,,5546.0,5277.0,0.0,,,25.0,21.0,2720.0,0.0,1258.0,1252.0,6144.0,53.0,48.0,3960.0,1.0,,922.0,915.0,,6129.0,,,,,,,,,,,,,,,,,,,,,,,,
453.0,,238.0,238.0,616.0,601.0,762.0,762.0,,,,,5546.0,5277.0,0.0,,,,,2864.0,0.0,1296.0,1290.0,6145.0,30.0,26.0,3901.0,1.0,,922.0,915.0,,6130.0,,,,,,,,,,,,,,,,,,,,,,,,
740.0,,,,,,,,,,,,5648.0,5376.0,2.0,1032.0,1029.0,10.0,9.0,3278.0,0.0,1258.0,1252.0,6146.0,66.0,60.0,4822.0,1.0,,949.0,942.0,,6131.0,,,,,,,,,,,,,,,,,,,,,,,,
234.0,,,,,,,,20.0,20.0,,,5932.0,5645.0,1.0,,,0.0,0.0,3279.0,0.0,1258.0,1252.0,6147.0,68.0,61.0,4699.0,1.0,,926.0,919.0,,6132.0,,36.0,,,,,,,,,,,,,,,,,,,,,,
2984.0,,,,,,,,,,,,5933.0,5646.0,1.0,,,,,3280.0,0.0,1258.0,1252.0,6148.0,,,4765.0,1.0,,927.0,920.0,,6133.0,,,,,,,,,,,,,,,,,,,,,,,,
2985.0,,,,,,,,,,,,5934.0,5647.0,1.0,,,0.0,0.0,2788.0,0.0,1258.0,1252.0,6149.0,2.0,2.0,3889.0,1.0,,391.0,389.0,,6134.0,,,715.0,3945.0,3868.0,,,,572.0,561.0,22.0,21.0,,,,,,,,,,2.0,,
2986.0,,314.0,314.0,637.0,622.0,743.0,743.0,110.0,110.0,,,5669.0,5396.0,1.0,1393.0,1389.0,10.0,9.0,3281.0,0.0,1297.0,1291.0,6150.0,33.0,28.0,4823.0,0.0,,922.0,915.0,,6135.0,,,,,,,,,,,,,,,,,,,,,,,,
2987.0,,314.0,314.0,637.0,622.0,743.0,743.0,,,,,5669.0,5396.0,1.0,1394.0,1390.0,1.0,1.0,3282.0,0.0,529.0,526.0,6151.0,227.0,178.0,4824.0,1.0,,,,,6136.0,,,,,,,,,,,,,,,,,,,,,,,,
1497.0,,,,703.0,686.0,,,,,,,5541.0,5272.0,1.0,,,9.0,8.0,3283.0,0.0,1296.0,1290.0,6152.0,2.0,2.0,4825.0,1.0,,925.0,918.0,,6137.0,,,,,,,,,,,,,,,,,,,,,,,,
882.0,,309.0,309.0,626.0,611.0,997.0,996.0,,,,,5541.0,5272.0,2.0,,,10.0,9.0,2747.0,0.0,1298.0,1292.0,6153.0,351.0,48.0,4826.0,0.0,,925.0,918.0,,6138.0,,,,,,,,,,,,,,,,,,,,,,,,
2988.0,,,,,,,,,,,,5941.0,5530.0,1.0,,,0.0,0.0,3284.0,0.0,1259.0,1253.0,6154.0,0.0,0.0,1940.0,1.0,,920.0,913.0,,6139.0,,,716.0,3946.0,3869.0,,,,,,,,,,,,,,,,,2.0,,
2989.0,,317.0,317.0,505.0,494.0,1005.0,1004.0,,,,,5944.0,5656.0,2.0,,,9.0,8.0,3285.0,1.0,,,6155.0,,,1870.0,1.0,,922.0,915.0,,6140.0,,,,3947.0,3870.0,,,,,,,,,,,,,,,,,,,
2990.0,,318.0,318.0,706.0,689.0,1014.0,1012.0,,,,,5542.0,5273.0,0.0,,,,,3214.0,1.0,1258.0,1252.0,6156.0,53.0,48.0,4701.0,1.0,,922.0,915.0,,6141.0,,,,,,,,,,,,,,,,,,,,,,,,
95.0,,,,,,,,499.0,382.0,,,301.0,292.0,1.0,,,12.0,10.0,3146.0,0.0,1259.0,1253.0,6157.0,392.0,305.0,4827.0,1.0,,950.0,943.0,,6142.0,,,,,,,,,,,,,,,,,,,,,,,,
2991.0,,319.0,319.0,505.0,494.0,1015.0,1013.0,,,,,5547.0,5278.0,1.0,,,,,1191.0,1.0,,,6158.0,,,3281.0,1.0,,391.0,389.0,,6143.0,,,,,,,,,,,,,,,,,,,,,,,,
2992.0,,,,,,,,,,,,5952.0,5664.0,1.0,,,10.0,9.0,2864.0,0.0,,,6159.0,,,4828.0,1.0,,,,,6144.0,,,,,,,,,,,,,,,,,,,,,,,,
,,320.0,320.0,292.0,283.0,1016.0,1014.0,,,,,5581.0,5312.0,0.0,,,0.0,0.0,3286.0,1.0,,,6160.0,,,1870.0,1.0,,,,,6145.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5955.0,5667.0,1.0,1396.0,1392.0,9.0,8.0,3287.0,0.0,1299.0,1293.0,6161.0,2.0,2.0,4829.0,1.0,,925.0,918.0,,6146.0,,,,,,,,,,,,,,,,,,,,,,,,
520.0,,,,707.0,690.0,1023.0,1021.0,499.0,382.0,,,5958.0,5669.0,1.0,,,33.0,29.0,3288.0,0.0,1265.0,1259.0,6162.0,2.0,2.0,4830.0,1.0,,919.0,912.0,,6147.0,,,,,,,,,,,,,,,,,,,,,,,,
2993.0,,,,,,,,,,,,5959.0,4734.0,1.0,,,0.0,0.0,3289.0,0.0,1258.0,1252.0,6163.0,,,3989.0,1.0,,823.0,816.0,,6148.0,,,,,,,,,,,,,,,,,,,,,,,,
2885.0,,,,,,,,,,,,5960.0,5670.0,1.0,1397.0,1393.0,9.0,8.0,3290.0,1.0,,,6164.0,2.0,2.0,986.0,0.0,,920.0,913.0,,6149.0,,,,,,,,,,,,,,,,,,,,,,,,
564.0,,,,,,,,,,,,5541.0,5272.0,1.0,,,9.0,8.0,3291.0,0.0,118.0,118.0,6165.0,2.0,2.0,269.0,1.0,,925.0,918.0,,6150.0,,,,267.0,265.0,61.0,,,,,,,,,,,,,,,,185.0,,
2994.0,,237.0,237.0,615.0,600.0,761.0,761.0,,,,,5538.0,5269.0,0.0,1398.0,1394.0,,,3292.0,1.0,1265.0,1259.0,6166.0,68.0,61.0,4713.0,1.0,,922.0,915.0,,6151.0,,,,,,,,,,,,,,,,,,,,,,,,
2995.0,,,,,,,,,,,,5547.0,5278.0,1.0,,,,,3293.0,1.0,,,6167.0,,,4084.0,1.0,,948.0,941.0,,6152.0,,,,,,,,,,,,,,,,,,,,,,,,
79.0,,,,,,,,,,,,5962.0,5672.0,1.0,,,4.0,4.0,3294.0,0.0,,,6168.0,,,4789.0,1.0,,391.0,389.0,,6153.0,,,,,,,,,,,,,,,,,,,,,,,,
2996.0,,,,,,,,,,,,5547.0,5278.0,1.0,,,0.0,0.0,3295.0,0.0,,,6169.0,68.0,61.0,3938.0,1.0,,922.0,915.0,,6154.0,,,,,,,,,,,,,,,,,,,,,,,,
1444.0,,,,,,,,,,,,5538.0,5269.0,0.0,,,0.0,0.0,3187.0,1.0,1258.0,1252.0,6170.0,2.0,2.0,1917.0,1.0,,920.0,913.0,,6155.0,,,,,,,,,,,,,,,,,,,,,,,,
2997.0,,,,708.0,691.0,,,,,,,5966.0,5676.0,1.0,,,41.0,37.0,3296.0,1.0,1300.0,1294.0,6171.0,53.0,48.0,3968.0,1.0,,920.0,913.0,,6156.0,,,,3948.0,3871.0,,,,,,,,,,,,,,,,,,,
2998.0,,,,,,,,,,,,5547.0,5278.0,1.0,,,,,3297.0,1.0,,,6172.0,2.0,2.0,4831.0,1.0,,922.0,915.0,,6157.0,,,,3949.0,3872.0,,,,,,,,,,,,,,,,,,,
2999.0,,,,,,,,,,,,5542.0,5273.0,0.0,,,,,2822.0,1.0,,,6173.0,,,3419.0,1.0,,922.0,915.0,,6158.0,,,,,,,,,,,,,,,,,,,,,,,,
3000.0,,246.0,246.0,624.0,609.0,770.0,770.0,,,,,5547.0,5278.0,1.0,,,4.0,4.0,3298.0,0.0,529.0,526.0,6174.0,53.0,48.0,1940.0,1.0,,929.0,922.0,,6159.0,,,,,,,,,,,,,,,,,,,,,,,,
3001.0,,323.0,323.0,709.0,692.0,1026.0,1024.0,,,,,5541.0,5272.0,2.0,1401.0,1397.0,4.0,4.0,1455.0,0.0,1129.0,1123.0,6175.0,,,3281.0,1.0,,930.0,923.0,,6160.0,,,,,,,,,,,,,,,,,,,,,,,,
302.0,47.0,,,405.0,394.0,1027.0,1025.0,,,,,4655.0,4433.0,1.0,,,10.0,9.0,3299.0,0.0,1258.0,1252.0,6176.0,227.0,178.0,4832.0,1.0,,823.0,816.0,,6161.0,,,,,,,,,,,,,,,,,,,,,,,,
3002.0,,,,,,,,,,,,5547.0,5278.0,1.0,1084.0,1081.0,4.0,4.0,3300.0,0.0,1258.0,1252.0,6177.0,,,1870.0,1.0,,823.0,816.0,,6162.0,,,,,,,,,,,,,,,,,,,,,,,,
498.0,,,,,,,,,,,,5974.0,5682.0,0.0,,,,,2760.0,0.0,1129.0,1123.0,6178.0,,,4833.0,1.0,,930.0,923.0,,6163.0,,,,,,,,,,,,,,,,,,,,,,,,
3003.0,,324.0,324.0,277.0,268.0,1028.0,1026.0,,,,,5979.0,5687.0,1.0,,,9.0,8.0,3301.0,0.0,1151.0,1145.0,6179.0,358.0,276.0,4834.0,1.0,,56.0,56.0,,6164.0,,,,,,,,,,,,,,,,,,,,,,,,
3004.0,,,,,,,,,,,,5980.0,5688.0,0.0,,,33.0,29.0,3302.0,0.0,529.0,526.0,6180.0,,,4693.0,1.0,,391.0,389.0,,6165.0,,,,,,,,,,,,,,,,,,,,,,,,
3005.0,,,,,,,,,,,,5632.0,5355.0,1.0,,,,,3290.0,1.0,1258.0,1252.0,6181.0,,,1870.0,1.0,,391.0,389.0,,6166.0,,,,,,,,,,,,,,,,,,,,,,,,
3006.0,,328.0,328.0,711.0,694.0,1032.0,1030.0,286.0,142.0,,,5988.0,5696.0,1.0,1407.0,1403.0,9.0,8.0,2841.0,0.0,1287.0,1281.0,6182.0,2.0,2.0,4835.0,1.0,,925.0,918.0,,6167.0,,,,3883.0,3809.0,,,,,,,,,,,,,,,,,,,
378.0,,,,,,,,,,,,5539.0,5270.0,0.0,,,,,2748.0,0.0,1108.0,1102.0,6183.0,,,4836.0,1.0,,922.0,915.0,,6168.0,,,,,,,,,,,,,,,,,,,,,,,,
3007.0,,,,,,,,,,,,5539.0,5270.0,0.0,,,,,3303.0,0.0,,,6184.0,,,4837.0,1.0,,951.0,944.0,,6169.0,,,,,,,,,,,,,,,,,,,,,,,,
336.0,,289.0,289.0,671.0,655.0,933.0,932.0,,,,,5538.0,5269.0,0.0,,,9.0,8.0,3304.0,0.0,1258.0,1252.0,6185.0,66.0,60.0,3901.0,1.0,,922.0,915.0,,6170.0,,,,,,,,,,,,,,,,,,,,,,,,
2124.0,,,,,,,,,,,,5539.0,5270.0,0.0,,,,,1470.0,0.0,,,6186.0,,,4728.0,1.0,,,,,6171.0,,,,,,,,,,,,,,,,,,,,,,,,
2330.0,,,,,,,,,,,,5991.0,5699.0,1.0,,,0.0,0.0,3305.0,0.0,1258.0,1252.0,6187.0,68.0,61.0,4826.0,1.0,,391.0,389.0,,6172.0,,,,,,,,,,,,,,,,,,,,,,,,
3008.0,,,,,,,,,,,,5611.0,5340.0,1.0,,,0.0,0.0,3306.0,0.0,1301.0,1295.0,6188.0,,,3281.0,1.0,,391.0,389.0,,6173.0,,,,,,,,,,,,,,,,,,,,,,,,
3009.0,,,,,,,,,,,,5547.0,5278.0,1.0,1279.0,1275.0,,,2781.0,0.0,1302.0,1296.0,6189.0,,,3889.0,1.0,,922.0,915.0,,6174.0,,,,3950.0,3873.0,,,,,,1753.0,1682.0,,,,,,,,,,2.0,,
3010.0,,,,,,,,,,,,5992.0,5700.0,1.0,,,9.0,8.0,3307.0,1.0,124.0,124.0,6190.0,65.0,59.0,129.0,1.0,,922.0,915.0,,6175.0,,,,,,,,,,,,,,,,,,,,,,,,
173.0,,,,712.0,695.0,,,,,,,5993.0,5701.0,1.0,1345.0,1341.0,4.0,4.0,3204.0,1.0,,,6191.0,68.0,61.0,4696.0,1.0,,823.0,816.0,,6176.0,,,,3951.0,3874.0,5.0,,,572.0,561.0,727.0,27.0,,,,,,,,,,0.0,,
3011.0,,,,,,,,,,,,5994.0,5702.0,1.0,,,9.0,8.0,3308.0,1.0,1259.0,1253.0,6192.0,2.0,2.0,1940.0,1.0,,391.0,389.0,,6177.0,,,,,,,,,,,,,,,,,,,,,,,,
1619.0,,,,,,,,1457.0,1373.0,300.0,292.0,1297.0,1239.0,2.0,,,5.0,5.0,3309.0,0.0,1259.0,1253.0,6193.0,68.0,61.0,4728.0,1.0,,391.0,389.0,,6178.0,,,718.0,3953.0,3876.0,5.0,,,629.0,561.0,1754.0,1683.0,,4.0,,,332.0,332.0,66.0,,,2.0,,
3012.0,,,,,,,,,,,,5997.0,5704.0,0.0,,,5.0,5.0,3310.0,1.0,1258.0,1252.0,6194.0,,,1940.0,1.0,,952.0,945.0,,6179.0,,,,,,,,,,,,,,,,,,,,,,,,
186.0,48.0,246.0,246.0,628.0,613.0,887.0,886.0,,,,,5639.0,5367.0,1.0,,,,,3311.0,0.0,1259.0,1253.0,6195.0,68.0,61.0,4838.0,1.0,,391.0,389.0,,6180.0,,,,3954.0,3877.0,,,,572.0,561.0,28.0,27.0,,,,,,,,,,9.0,,
1670.0,,,,,,,,,,,,5998.0,5705.0,0.0,,,6.0,2.0,3132.0,0.0,,,6196.0,68.0,61.0,4838.0,1.0,,391.0,389.0,,6181.0,,,,,,,,,,,,,,,,,,,,,,,,
1903.0,,270.0,270.0,521.0,509.0,888.0,887.0,,,,,5999.0,5706.0,1.0,,,9.0,8.0,3312.0,0.0,1259.0,1253.0,6197.0,,,4839.0,1.0,,922.0,915.0,,6182.0,,,,,,,,,,,,,,,,,,,,,,,,
3013.0,,,,,,,,,,,,5601.0,5330.0,0.0,1084.0,1081.0,28.0,24.0,3313.0,0.0,,,6198.0,,,4840.0,1.0,,920.0,913.0,,6183.0,,,,,,,,,,,,,,,,,,,,,,,,
2698.0,,330.0,330.0,674.0,658.0,1034.0,1032.0,,,292.0,284.0,5541.0,5272.0,2.0,1410.0,1406.0,10.0,9.0,3306.0,0.0,1265.0,1259.0,6199.0,2.0,2.0,4841.0,1.0,,919.0,912.0,,6184.0,,,,,,,,,,,,,,,,,,,,,,,,
3014.0,,,,,,,,,,,,5542.0,5273.0,0.0,,,5.0,5.0,1462.0,0.0,1258.0,1252.0,6200.0,,,4842.0,1.0,,,,,6185.0,,,,3340.0,3279.0,,,,,,,,,,,,,,,,,,,
,53.0,,,405.0,394.0,,,,,,,5541.0,5272.0,1.0,,,9.0,8.0,245.0,0.0,1303.0,1297.0,6201.0,68.0,61.0,4843.0,1.0,,925.0,918.0,,6186.0,,,,3940.0,3809.0,,,,,,,,,,,,,,,,,1.0,,
3015.0,,,,,,,,,,,,5538.0,5269.0,0.0,,,28.0,24.0,1420.0,0.0,1270.0,1264.0,6202.0,53.0,48.0,4064.0,1.0,,920.0,913.0,,6187.0,,,,,,,,,,,,,,,,,,,,,,,,
3016.0,,,,,,,,,,,,5547.0,5278.0,1.0,1287.0,1283.0,,,3314.0,0.0,,,6203.0,,,4818.0,1.0,,920.0,913.0,,6188.0,,,,,,,,,,,,,,,,,,,,,,,,
448.0,,331.0,331.0,715.0,698.0,1035.0,1033.0,,,,,5541.0,5272.0,1.0,1411.0,1407.0,9.0,8.0,3315.0,0.0,1304.0,1298.0,6204.0,68.0,61.0,4844.0,1.0,,391.0,389.0,,6189.0,,,719.0,3864.0,3790.0,,,,625.0,613.0,1651.0,518.0,,,,,,,,,,1.0,,
